,date,value,community
2862,2014-06-01,227500,4
2863,2014-07-01,284000,4
2864,2014-08-01,279000,4
2865,2014-09-01,181750,4
2866,2014-10-01,175500,4
2867,2014-11-01,200000,4
2868,2014-12-01,185000,4
2869,2015-01-01,231500,4
2870,2015-02-01,301250,4
2871,2015-03-01,341000,4
2872,2015-04-01,290750,4
2873,2015-05-01,290000,4
2874,2015-06-01,315000,4
2875,2015-07-01,331250,4
2876,2015-08-01,325000,4
2877,2015-09-01,325000,4
2878,2015-10-01,250000,4
2879,2015-11-01,250000,4
2880,2015-12-01,218750,4
2881,2016-01-01,260000,4
2882,2016-02-01,215000,4
2883,2016-03-01,215000,4
2884,2016-04-01,197000,4
2885,2016-05-01,355750,4
2886,2016-06-01,321000,4
2887,2016-07-01,319500,4
2888,2016-08-01,310000,4
2889,2016-09-01,323500,4
2890,2016-10-01,291250,4
2891,2016-11-01,240000,4
2892,2016-12-01,221000,4
2893,2017-01-01,206000,4
2894,2012-01-01,42000,30
2895,2012-02-01,44500,30
2896,2012-03-01,44500,30
2897,2012-04-01,60000,30
2898,2012-05-01,63000,30
2899,2012-06-01,60000,30
2900,2012-07-01,39000,30
2901,2012-08-01,35000,30
2902,2012-09-01,40000,30
2903,2012-10-01,49000,30
2904,2012-11-01,52500,30
2905,2012-12-01,62000,30
2906,2013-01-01,45500,30
2907,2013-02-01,42000,30
2908,2013-03-01,43500,30
2909,2013-04-01,46000,30
2910,2013-05-01,51500,30
2911,2013-06-01,51000,30
2912,2013-07-01,51000,30
2913,2013-08-01,49500,30
2914,2013-09-01,50000,30
2915,2013-10-01,46000,30
2916,2013-11-01,50000,30
2917,2013-12-01,48000,30
2918,2014-01-01,46000,30
2919,2014-02-01,44000,30
2920,2014-03-01,43000,30
2921,2014-04-01,70000,30
2922,2014-05-01,45750,30
2923,2014-06-01,44500,30
2924,2014-07-01,45750,30
2925,2014-08-01,55000,30
2926,2014-09-01,70000,30
2927,2014-10-01,47500,30
2928,2014-11-01,47500,30
2929,2014-12-01,49000,30
2930,2015-01-01,49000,30
2931,2015-02-01,54500,30
2932,2015-03-01,63500,30
2933,2015-04-01,67500,30
2934,2015-05-01,70000,30
2935,2015-06-01,77450,30
2936,2015-07-01,103500,30
2937,2015-08-01,78450,30
2938,2015-09-01,98500,30
2939,2015-10-01,72500,30
2940,2015-11-01,72500,30
2941,2015-12-01,62000,30
2942,2016-01-01,70000,30
2943,2016-02-01,65000,30
2944,2016-03-01,70000,30
2945,2016-04-01,90000,30
2946,2016-05-01,78000,30
2947,2016-06-01,70000,30
2948,2016-07-01,73500,30
2949,2016-08-01,95750,30
2950,2016-09-01,112500,30
2951,2016-10-01,110000,30
2952,2016-11-01,98000,30
2953,2016-12-01,70000,30
2954,2017-01-01,65000,30
2955,2012-01-01,178000,22
2956,2012-02-01,197000,22
2957,2012-03-01,199000,22
2958,2012-04-01,184000,22
2959,2012-05-01,155000,22
2960,2012-06-01,185000,22
2961,2012-07-01,221000,22
2962,2012-08-01,225000,22
2963,2012-09-01,237000,22
2964,2012-10-01,247500,22
2965,2012-11-01,240500,22
2966,2012-12-01,237500,22
2967,2013-01-01,234500,22
2968,2013-02-01,240000,22
2969,2013-03-01,265000,22
2970,2013-04-01,237000,22
2971,2013-05-01,211750,22
2972,2013-06-01,227000,22
2973,2013-07-01,240000,22
2974,2013-08-01,250000,22
2975,2013-09-01,255500,22
2976,2013-10-01,251000,22
2977,2013-11-01,258000,22
2978,2013-12-01,258000,22
2979,2014-01-01,266000,22
2980,2014-02-01,246500,22
2981,2014-03-01,232500,22
2982,2014-04-01,249500,22
2983,2014-05-01,293500,22
2984,2014-06-01,277500,22
2985,2014-07-01,292500,22
2986,2014-08-01,272500,22
2987,2014-09-01,283750,22
2988,2014-10-01,310000,22
2989,2014-11-01,319750,22
2990,2014-12-01,300750,22
2991,2015-01-01,271000,22
2992,2015-02-01,265000,22
2993,2015-03-01,265000,22
2994,2015-04-01,280000,22
2995,2015-05-01,275000,22
2996,2015-06-01,292000,22
2997,2015-07-01,305000,22
2998,2015-08-01,300500,22
2999,2015-09-01,275000,22
3000,2015-10-01,253750,22
3001,2015-11-01,264500,22
3002,2015-12-01,301000,22
3003,2016-01-01,319000,22
3004,2016-02-01,327500,22
3005,2016-03-01,320000,22
3006,2016-04-01,330000,22
3007,2016-05-01,347750,22
3008,2016-06-01,345000,22
3009,2016-07-01,338000,22
3010,2016-08-01,315000,22
3011,2016-09-01,310000,22
3012,2016-10-01,315000,22
3013,2016-11-01,309000,22
3014,2016-12-01,320000,22
3015,2017-01-01,328000,22
3016,2012-01-01,233500,32
3017,2012-02-01,211000,32
3018,2012-03-01,190000,32
3019,2012-04-01,198000,32
3020,2012-05-01,202000,32
3021,2012-06-01,215000,32
3022,2012-07-01,214000,32
3023,2012-08-01,210500,32
3024,2012-09-01,208000,32
3025,2012-10-01,206500,32
3026,2012-11-01,227500,32
3027,2012-12-01,254000,32
3028,2013-01-01,246750,32
3029,2013-02-01,249750,32
3030,2013-03-01,227000,32
3031,2013-04-01,252000,32
3032,2013-05-01,246000,32
3033,2013-06-01,238750,32
3034,2013-07-01,261500,32
3035,2013-08-01,256000,32
3036,2013-09-01,275000,32
3037,2013-10-01,275000,32
3038,2013-11-01,282000,32
3039,2013-12-01,272500,32
3040,2014-01-01,265000,32
3041,2014-02-01,224500,32
3042,2014-03-01,229500,32
3043,2014-04-01,241000,32
3044,2014-05-01,241250,32
3045,2014-06-01,257500,32
3046,2014-07-01,275000,32
3047,2014-08-01,286500,32
3048,2014-09-01,289750,32
3049,2014-10-01,312000,32
3050,2014-11-01,293500,32
3051,2014-12-01,286750,32
3052,2015-01-01,284000,32
3053,2015-02-01,275000,32
3054,2015-03-01,280000,32
3055,2015-04-01,283500,32
3056,2015-05-01,298750,32
3057,2015-06-01,314000,32
3058,2015-07-01,290986,32
3059,2015-08-01,293750,32
3060,2015-09-01,290000,32
3061,2015-10-01,284000,32
3062,2015-11-01,285750,32
3063,2015-12-01,282500,32
3064,2016-01-01,296250,32
3065,2016-02-01,293000,32
3066,2016-03-01,278000,32
3067,2016-04-01,276500,32
3068,2016-05-01,282000,32
3069,2016-06-01,305000,32
3070,2016-07-01,310000,32
3071,2016-08-01,315000,32
3072,2016-09-01,310000,32
3073,2016-10-01,295250,32
3074,2016-11-01,280000,32
3075,2016-12-01,254000,32
3076,2017-01-01,260000,32
3077,2012-01-01,139500,59
3078,2012-02-01,152500,59
3079,2012-03-01,99000,59
3080,2012-04-01,198000,59
3081,2012-05-01,199000,59
3082,2012-06-01,199000,59
3083,2012-07-01,100000,59
3084,2012-08-01,70000,59
3085,2012-09-01,125000,59
3086,2012-10-01,149500,59
3087,2012-11-01,162500,59
3088,2012-12-01,198500,59
3089,2013-01-01,175500,59
3090,2013-02-01,200000,59
3091,2013-03-01,200000,59
3092,2013-04-01,205000,59
3093,2013-05-01,165000,59
3094,2013-06-01,158000,59
3095,2013-07-01,201500,59
3096,2013-08-01,201500,59
3097,2013-09-01,180750,59
3098,2013-10-01,189250,59
3099,2013-11-01,186500,59
3100,2013-12-01,172500,59
3101,2014-01-01,155750,59
3102,2014-02-01,139000,59
3103,2014-03-01,114000,59
3104,2014-04-01,118000,59
3105,2014-05-01,195000,59
3106,2014-06-01,205000,59
3107,2014-07-01,205000,59
3108,2014-08-01,220000,59
3109,2014-09-01,168000,59
3110,2014-10-01,191500,59
3111,2014-11-01,191500,59
3112,2014-12-01,160000,59
3113,2015-01-01,127000,59
3114,2015-02-01,148500,59
3115,2015-03-01,141500,59
3116,2015-04-01,141000,59
3117,2015-05-01,135000,59
3118,2015-06-01,135000,59
3119,2015-07-01,176000,59
3120,2015-08-01,170000,59
3121,2015-09-01,202500,59
3122,2015-10-01,192500,59
3123,2015-11-01,184500,59
3124,2015-12-01,164000,59
3125,2016-01-01,165500,59
3126,2016-02-01,185500,59
3127,2016-03-01,183000,59
3128,2016-04-01,181750,59
3129,2016-05-01,195500,59
3130,2016-06-01,245000,59
3131,2016-07-01,265000,59
3132,2016-08-01,207500,59
3133,2016-09-01,215000,59
3134,2016-10-01,180000,59
3135,2016-11-01,208500,59
3136,2016-12-01,218500,59
3137,2017-01-01,228000,59
3138,2012-01-01,132500,18
3139,2012-02-01,118000,18
3140,2012-03-01,116000,18
3141,2012-04-01,140250,18
3142,2012-05-01,140500,18
3143,2012-06-01,142000,18
3144,2012-07-01,158000,18
3145,2012-08-01,154000,18
3146,2012-09-01,135500,18
3147,2012-10-01,131000,18
3148,2012-11-01,131000,18
3149,2012-12-01,147500,18
3150,2013-01-01,107000,18
3151,2013-02-01,140000,18
3152,2013-03-01,150000,18
3153,2013-04-01,160000,18
3154,2013-05-01,135000,18
3155,2013-06-01,137500,18
3156,2013-07-01,130000,18
3157,2013-08-01,140500,18
3158,2013-09-01,144000,18
3159,2013-10-01,144000,18
3160,2013-11-01,145500,18
3161,2013-12-01,152500,18
3162,2014-01-01,151000,18
3163,2014-02-01,147500,18
3164,2014-03-01,156500,18
3165,2014-04-01,180350,18
3166,2014-05-01,172750,18
3167,2014-06-01,165000,18
3168,2014-07-01,180000,18
3169,2014-08-01,181000,18
3170,2014-09-01,185000,18
3171,2014-10-01,205000,18
3172,2014-11-01,210000,18
3173,2014-12-01,210000,18
3174,2015-01-01,187000,18
3175,2015-02-01,175000,18
3176,2015-03-01,173500,18
3177,2015-04-01,175000,18
3178,2015-05-01,201500,18
3179,2015-06-01,183500,18
3180,2015-07-01,192500,18
3181,2015-08-01,178750,18
3182,2015-09-01,208000,18
3183,2015-10-01,198000,18
3184,2015-11-01,224500,18
3185,2015-12-01,226500,18
3186,2016-01-01,220000,18
3187,2016-02-01,200000,18
3188,2016-03-01,184000,18
3189,2016-04-01,189500,18
3190,2016-05-01,195000,18
3191,2016-06-01,210000,18
3192,2016-07-01,197500,18
3193,2016-08-01,191750,18
3194,2016-09-01,185000,18
3195,2016-10-01,189500,18
3196,2016-11-01,211500,18
3197,2016-12-01,229000,18
3198,2017-01-01,230000,18
3199,2012-01-01,119500,75
3200,2012-02-01,125000,75
3201,2012-03-01,87500,75
3202,2012-04-01,106000,75
3203,2012-05-01,114000,75
3204,2012-06-01,183000,75
3205,2012-07-01,125500,75
3206,2012-08-01,132500,75
3207,2012-09-01,52000,75
3208,2012-10-01,98500,75
3209,2012-11-01,103500,75
3210,2012-12-01,105000,75
3211,2013-01-01,140000,75
3212,2013-02-01,131000,75
3213,2013-03-01,85750,75
3214,2013-04-01,51500,75
3215,2013-05-01,142639,75
3216,2013-06-01,178500,75
3217,2013-07-01,123819,75
3218,2013-08-01,120000,75
3219,2013-09-01,134000,75
3220,2013-10-01,170000,75
3221,2013-11-01,199500,75
3222,2013-12-01,146000,75
3223,2014-01-01,109000,75
3224,2014-02-01,110000,75
3225,2014-03-01,104250,75
3226,2014-04-01,107000,75
3227,2014-05-01,115149,75
3228,2014-06-01,142000,75
3229,2014-07-01,157500,75
3230,2014-08-01,167500,75
3231,2014-09-01,145000,75
3232,2014-10-01,155000,75
3233,2014-11-01,165000,75
3234,2014-12-01,163500,75
3235,2015-01-01,161750,75
3236,2015-02-01,139500,75
3237,2015-03-01,140000,75
3238,2015-04-01,170000,75
3239,2015-05-01,190000,75
3240,2015-06-01,197000,75
3241,2015-07-01,176250,75
3242,2015-08-01,168000,75
3243,2015-09-01,155000,75
3244,2015-10-01,155000,75
3245,2015-11-01,155000,75
3246,2015-12-01,153500,75
3247,2016-01-01,155000,75
3248,2016-02-01,152000,75
3249,2016-03-01,162000,75
3250,2016-04-01,161000,75
3251,2016-05-01,161000,75
3252,2016-06-01,160500,75
3253,2016-07-01,173500,75
3254,2016-08-01,177750,75
3255,2016-09-01,196000,75
3256,2016-10-01,173000,75
3257,2016-11-01,173000,75
3258,2016-12-01,137500,75
3259,2017-01-01,175000,75
3260,2012-01-01,170000,74
3261,2012-02-01,172500,74
3262,2012-03-01,165000,74
3263,2012-04-01,164000,74
3264,2012-05-01,169500,74
3265,2012-06-01,172000,74
3266,2012-07-01,182500,74
3267,2012-08-01,164500,74
3268,2012-09-01,170750,74
3269,2012-10-01,173750,74
3270,2012-11-01,179500,74
3271,2012-12-01,170500,74
3272,2013-01-01,155000,74
3273,2013-02-01,149000,74
3274,2013-03-01,170750,74
3275,2013-04-01,182499,74
3276,2013-05-01,182250,74
3277,2013-06-01,182250,74
3278,2013-07-01,182000,74
3279,2013-08-01,196500,74
3280,2013-09-01,188000,74
3281,2013-10-01,175000,74
3282,2013-11-01,173000,74
3283,2013-12-01,174000,74
3284,2014-01-01,166250,74
3285,2014-02-01,177500,74
3286,2014-03-01,170000,74
3287,2014-04-01,185500,74
3288,2014-05-01,180000,74
3289,2014-06-01,191500,74
3290,2014-07-01,198500,74
3291,2014-08-01,216000,74
3292,2014-09-01,215000,74
3293,2014-10-01,203750,74
3294,2014-11-01,215000,74
3295,2014-12-01,210500,74
3296,2015-01-01,190000,74
3297,2015-02-01,186000,74
3298,2015-03-01,185000,74
3299,2015-04-01,165000,74
3300,2015-05-01,165000,74
3301,2015-06-01,168000,74
3302,2015-07-01,217250,74
3303,2015-08-01,217250,74
3304,2015-09-01,220000,74
3305,2015-10-01,220000,74
3306,2015-11-01,210000,74
3307,2015-12-01,196000,74
3308,2016-01-01,190000,74
3309,2016-02-01,199750,74
3310,2016-03-01,194750,74
3311,2016-04-01,189000,74
3312,2016-05-01,200000,74
3313,2016-06-01,210500,74
3314,2016-07-01,220750,74
3315,2016-08-01,225000,74
3316,2016-09-01,216500,74
3317,2016-10-01,212000,74
3318,2016-11-01,206500,74
3319,2016-12-01,205500,74
3320,2017-01-01,206000,74
3321,2012-01-01,284000,8
3322,2012-02-01,269000,8
3323,2012-03-01,256250,8
3324,2012-04-01,255000,8
3325,2012-05-01,260000,8
3326,2012-06-01,285000,8
3327,2012-07-01,305000,8
3328,2012-08-01,315000,8
3329,2012-09-01,313000,8
3330,2012-10-01,280000,8
3331,2012-11-01,275000,8
3332,2012-12-01,277500,8
3333,2013-01-01,287250,8
3334,2013-02-01,300000,8
3335,2013-03-01,290000,8
3336,2013-04-01,286000,8
3337,2013-05-01,280000,8
3338,2013-06-01,280000,8
3339,2013-07-01,311000,8
3340,2013-08-01,306000,8
3341,2013-09-01,315000,8
3342,2013-10-01,316500,8
3343,2013-11-01,295750,8
3344,2013-12-01,322000,8
3345,2014-01-01,285000,8
3346,2014-02-01,324500,8
3347,2014-03-01,319500,8
3348,2014-04-01,322500,8
3349,2014-05-01,318000,8
3350,2014-06-01,320000,8
3351,2014-07-01,333000,8
3352,2014-08-01,340000,8
3353,2014-09-01,320000,8
3354,2014-10-01,335000,8
3355,2014-11-01,329250,8
3356,2014-12-01,335500,8
3357,2015-01-01,315000,8
3358,2015-02-01,322500,8
3359,2015-03-01,322000,8
3360,2015-04-01,340000,8
3361,2015-05-01,340000,8
3362,2015-06-01,351750,8
3363,2015-07-01,343250,8
3364,2015-08-01,342000,8
3365,2015-09-01,334000,8
3366,2015-10-01,338500,8
3367,2015-11-01,325000,8
3368,2015-12-01,320250,8
3369,2016-01-01,320000,8
3370,2016-02-01,336750,8
3371,2016-03-01,345500,8
3372,2016-04-01,350000,8
3373,2016-05-01,350000,8
3374,2016-06-01,365000,8
3375,2016-07-01,368500,8
3376,2016-08-01,368000,8
3377,2016-09-01,357000,8
3378,2016-10-01,340000,8
3379,2016-11-01,325000,8
3380,2016-12-01,328750,8
3381,2017-01-01,340000,8
3382,2012-01-01,333000,33
3383,2012-02-01,318000,33
3384,2012-03-01,227500,33
3385,2012-04-01,225000,33
3386,2012-05-01,225000,33
3387,2012-06-01,226500,33
3388,2012-07-01,267000,33
3389,2012-08-01,295000,33
3390,2012-09-01,295000,33
3391,2012-10-01,295000,33
3392,2012-11-01,325000,33
3393,2012-12-01,350000,33
3394,2013-01-01,392000,33
3395,2013-02-01,301500,33
3396,2013-03-01,255250,33
3397,2013-04-01,248500,33
3398,2013-05-01,325000,33
3399,2013-06-01,395000,33
3400,2013-07-01,440500,33
3401,2013-08-01,454500,33
3402,2013-09-01,413000,33
3403,2013-10-01,325000,33
3404,2013-11-01,307000,33
3405,2013-12-01,320250,33
3406,2014-01-01,325000,33
3407,2014-02-01,297500,33
3408,2014-03-01,280000,33
3409,2014-04-01,243500,33
3410,2014-05-01,283000,33
3411,2014-06-01,312500,33
3412,2014-07-01,341000,33
3413,2014-08-01,363500,33
3414,2014-09-01,407500,33
3415,2014-10-01,380000,33
3416,2014-11-01,345000,33
3417,2014-12-01,314000,33
3418,2015-01-01,315500,33
3419,2015-02-01,317250,33
3420,2015-03-01,332000,33
3421,2015-04-01,353500,33
3422,2015-05-01,380000,33
3423,2015-06-01,413000,33
3424,2015-07-01,420000,33
3425,2015-08-01,414750,33
3426,2015-09-01,383000,33
3427,2015-10-01,399500,33
3428,2015-11-01,334000,33
3429,2015-12-01,322000,33
3430,2016-01-01,323000,33
3431,2016-02-01,367500,33
3432,2016-03-01,360000,33
3433,2016-04-01,337000,33
3434,2016-05-01,372500,33
3435,2016-06-01,391250,33
3436,2016-07-01,383500,33
3437,2016-08-01,361000,33
3438,2016-09-01,310750,33
3439,2016-10-01,339500,33
3440,2016-11-01,350500,33
3441,2016-12-01,399750,33
3442,2017-01-01,350000,33
3443,2012-01-01,20000,61
3444,2012-02-01,20000,61
3445,2012-05-01,112500,61
3446,2012-06-01,22000,61
3447,2012-07-01,28500,61
3448,2012-08-01,25000,61
3449,2012-09-01,28000,61
3450,2012-10-01,27000,61
3451,2012-11-01,26500,61
3452,2012-12-01,27000,61
3453,2013-01-01,26500,61
3454,2013-02-01,26500,61
3455,2013-03-01,25750,61
3456,2013-04-01,24500,61
3457,2013-05-01,32000,61
3458,2013-06-01,29500,61
3459,2013-07-01,32000,61
3460,2013-08-01,24500,61
3461,2013-09-01,35000,61
3462,2013-10-01,35000,61
3463,2013-11-01,67000,61
3464,2013-12-01,80000,61
3465,2014-01-01,35000,61
3466,2014-02-01,39000,61
3467,2014-03-01,34500,61
3468,2014-04-01,57000,61
3469,2014-05-01,40500,61
3470,2014-06-01,50000,61
3471,2014-07-01,34000,61
3472,2014-08-01,39000,61
3473,2014-09-01,38000,61
3474,2014-10-01,33250,61
3475,2014-11-01,40000,61
3476,2014-12-01,40000,61
3477,2015-01-01,43500,61
3478,2015-02-01,60000,61
3479,2015-03-01,60000,61
3480,2015-04-01,73250,61
3481,2015-05-01,53500,61
3482,2015-06-01,48750,61
3483,2015-07-01,46250,61
3484,2015-08-01,50000,61
3485,2015-09-01,45000,61
3486,2015-10-01,45000,61
3487,2015-11-01,32000,61
3488,2015-12-01,38000,61
3489,2016-01-01,43000,61
3490,2016-02-01,59000,61
3491,2016-03-01,67500,61
3492,2016-04-01,72000,61
3493,2016-05-01,39000,61
3494,2016-06-01,39000,61
3495,2016-07-01,47600,61
3496,2016-08-01,90000,61
3497,2016-09-01,45000,61
3498,2016-10-01,45000,61
3499,2016-11-01,49000,61
3500,2016-12-01,70000,61
3501,2017-01-01,47500,61
3502,2012-01-01,392500,5
3503,2012-02-01,362000,5
3504,2012-03-01,533500,5
3505,2012-04-01,364500,5
3506,2012-05-01,400000,5
3507,2012-06-01,500000,5
3508,2012-07-01,532500,5
3509,2012-08-01,617500,5
3510,2012-09-01,667750,5
3511,2012-10-01,637500,5
3512,2012-11-01,475000,5
3513,2012-12-01,285000,5
3514,2013-01-01,430250,5
3515,2013-02-01,465000,5
3516,2013-03-01,371500,5
3517,2013-04-01,476500,5
3518,2013-05-01,355750,5
3519,2013-06-01,493500,5
3520,2013-07-01,527000,5
3521,2013-08-01,595000,5
3522,2013-09-01,625000,5
3523,2013-10-01,687500,5
3524,2013-11-01,676000,5
3525,2013-12-01,622500,5
3526,2014-01-01,390000,5
3527,2014-02-01,382500,5
3528,2014-03-01,390500,5
3529,2014-04-01,440000,5
3530,2014-05-01,420000,5
3531,2014-06-01,515000,5
3532,2014-07-01,517500,5
3533,2014-08-01,602000,5
3534,2014-09-01,562500,5
3535,2014-10-01,521500,5
3536,2014-11-01,495000,5
3537,2014-12-01,495000,5
3538,2015-01-01,470000,5
3539,2015-02-01,381750,5
3540,2015-03-01,360000,5
3541,2015-04-01,485000,5
3542,2015-05-01,492500,5
3543,2015-06-01,628000,5
3544,2015-07-01,560000,5
3545,2015-08-01,560000,5
3546,2015-09-01,550000,5
3547,2015-10-01,517500,5
3548,2015-11-01,477500,5
3549,2015-12-01,565500,5
3550,2016-01-01,645000,5
3551,2016-02-01,686250,5
3552,2016-03-01,490500,5
3553,2016-04-01,499000,5
3554,2016-05-01,502500,5
3555,2016-06-01,502500,5
3556,2016-07-01,502500,5
3557,2016-08-01,585500,5
3558,2016-09-01,483500,5
3559,2016-10-01,542500,5
3560,2016-11-01,542500,5
3561,2016-12-01,585000,5
3562,2017-01-01,548000,5
3563,2012-01-01,36500,29
3564,2012-02-01,36500,29
3565,2012-03-01,36500,29
3566,2012-04-01,126000,29
3567,2012-05-01,34000,29
3568,2012-06-01,31750,29
3569,2012-07-01,26750,29
3570,2012-08-01,37000,29
3571,2012-09-01,32000,29
3572,2012-10-01,32000,29
3573,2012-11-01,28500,29
3574,2012-12-01,110000,29
3575,2013-01-01,72000,29
3576,2013-02-01,72500,29
3577,2013-03-01,45750,29
3578,2013-04-01,45750,29
3579,2013-05-01,31000,29
3580,2013-06-01,25500,29
3581,2013-07-01,31000,29
3582,2013-08-01,40000,29
3583,2013-09-01,45000,29
3584,2013-10-01,45000,29
3585,2013-11-01,89250,29
3586,2013-12-01,107250,29
3587,2014-01-01,159250,29
3588,2014-02-01,153500,29
3589,2014-03-01,62750,29
3590,2014-04-01,91250,29
3591,2014-05-01,100000,29
3592,2014-06-01,130000,29
3593,2014-07-01,97000,29
3594,2014-08-01,63500,29
3595,2014-09-01,34500,29
3596,2014-10-01,54750,29
3597,2014-11-01,54000,29
3598,2014-12-01,66000,29
3599,2015-01-01,50500,29
3600,2015-02-01,50000,29
3601,2015-03-01,32500,29
3602,2015-04-01,33750,29
3603,2015-05-01,68000,29
3604,2015-06-01,80000,29
3605,2015-07-01,89250,29
3606,2015-08-01,127500,29
3607,2015-09-01,120000,29
3608,2015-10-01,68000,29
3609,2015-11-01,47500,29
3610,2015-12-01,42500,29
3611,2016-01-01,80000,29
3612,2016-02-01,112000,29
3613,2016-03-01,111000,29
3614,2016-04-01,79250,29
3615,2016-05-01,37000,29
3616,2016-06-01,91000,29
3617,2016-07-01,98000,29
3618,2016-08-01,99000,29
3619,2016-09-01,140000,29
3620,2016-10-01,80000,29
3621,2016-11-01,105000,29
3622,2016-12-01,122500,29
3623,2017-01-01,87500,29
3624,2012-01-01,240000,13
3625,2012-02-01,220000,13
3626,2012-03-01,195000,13
3627,2012-04-01,178250,13
3628,2012-05-01,159250,13
3629,2012-06-01,193250,13
3630,2012-07-01,173500,13
3631,2012-08-01,170000,13
3632,2012-09-01,200000,13
3633,2012-10-01,203000,13
3634,2012-11-01,203000,13
3635,2012-12-01,205000,13
3636,2013-01-01,156750,13
3637,2013-02-01,167500,13
3638,2013-03-01,159000,13
3639,2013-04-01,215000,13
3640,2013-05-01,192750,13
3641,2013-06-01,268750,13
3642,2013-07-01,260750,13
3643,2013-08-01,250000,13
3644,2013-09-01,231500,13
3645,2013-10-01,253500,13
3646,2013-11-01,232500,13
3647,2013-12-01,221500,13
3648,2014-01-01,221500,13
3649,2014-02-01,205000,13
3650,2014-03-01,200000,13
3651,2014-04-01,174750,13
3652,2014-05-01,209500,13
3653,2014-06-01,235000,13
3654,2014-07-01,249750,13
3655,2014-08-01,252000,13
3656,2014-09-01,230000,13
3657,2014-10-01,240000,13
3658,2014-11-01,243500,13
3659,2014-12-01,245000,13
3660,2015-01-01,269000,13
3661,2015-02-01,285000,13
3662,2015-03-01,301750,13
3663,2015-04-01,273250,13
3664,2015-05-01,247500,13
3665,2015-06-01,245000,13
3666,2015-07-01,245000,13
3667,2015-08-01,272750,13
3668,2015-09-01,314500,13
3669,2015-10-01,292500,13
3670,2015-11-01,296500,13
3671,2015-12-01,250000,13
3672,2016-01-01,284250,13
3673,2016-02-01,299000,13
3674,2016-03-01,311500,13
3675,2016-04-01,364000,13
3676,2016-05-01,330000,13
3677,2016-06-01,283000,13
3678,2016-07-01,298000,13
3679,2016-08-01,320000,13
3680,2016-09-01,365000,13
3681,2016-10-01,362500,13
3682,2016-11-01,358000,13
3683,2016-12-01,310000,13
3684,2017-01-01,280000,13
3685,2012-01-01,186000,10
3686,2012-02-01,215000,10
3687,2012-03-01,197500,10
3688,2012-04-01,195000,10
3689,2012-05-01,183000,10
3690,2012-06-01,193500,10
3691,2012-07-01,206000,10
3692,2012-08-01,225000,10
3693,2012-09-01,235000,10
3694,2012-10-01,248250,10
3695,2012-11-01,233500,10
3696,2012-12-01,230000,10
3697,2013-01-01,209500,10
3698,2013-02-01,215000,10
3699,2013-03-01,201000,10
3700,2013-04-01,209000,10
3701,2013-05-01,212000,10
3702,2013-06-01,224000,10
3703,2013-07-01,228500,10
3704,2013-08-01,260000,10
3705,2013-09-01,259000,10
3706,2013-10-01,253500,10
3707,2013-11-01,264000,10
3708,2013-12-01,273750,10
3709,2014-01-01,263000,10
3710,2014-02-01,262500,10
3711,2014-03-01,282000,10
3712,2014-04-01,294500,10
3713,2014-05-01,288000,10
3714,2014-06-01,276750,10
3715,2014-07-01,285000,10
3716,2014-08-01,285000,10
3717,2014-09-01,300000,10
3718,2014-10-01,280000,10
3719,2014-11-01,280000,10
3720,2014-12-01,270000,10
3721,2015-01-01,265500,10
3722,2015-02-01,260000,10
3723,2015-03-01,252000,10
3724,2015-04-01,253500,10
3725,2015-05-01,280000,10
3726,2015-06-01,286250,10
3727,2015-07-01,285000,10
3728,2015-08-01,275000,10
3729,2015-09-01,279500,10
3730,2015-10-01,283250,10
3731,2015-11-01,280000,10
3732,2015-12-01,280000,10
3733,2016-01-01,270000,10
3734,2016-02-01,267500,10
3735,2016-03-01,263000,10
3736,2016-04-01,262500,10
3737,2016-05-01,265000,10
3738,2016-06-01,320000,10
3739,2016-07-01,310000,10
3740,2016-08-01,307000,10
3741,2016-09-01,305000,10
3742,2016-10-01,305000,10
3743,2016-11-01,308500,10
3744,2016-12-01,304000,10
3745,2017-01-01,298500,10
3746,2012-01-01,70000,76
3747,2012-02-01,69500,76
3748,2012-03-01,70000,76
3749,2012-04-01,70000,76
3750,2012-05-01,68500,76
3751,2012-06-01,65000,76
3752,2012-07-01,67500,76
3753,2012-08-01,68000,76
3754,2012-09-01,71500,76
3755,2012-10-01,66000,76
3756,2012-11-01,64500,76
3757,2012-12-01,60500,76
3758,2013-01-01,60500,76
3759,2013-02-01,66000,76
3760,2013-03-01,67500,76
3761,2013-04-01,70000,76
3762,2013-05-01,70000,76
3763,2013-06-01,70000,76
3764,2013-07-01,72500,76
3765,2013-08-01,75000,76
3766,2013-09-01,75500,76
3767,2013-10-01,78000,76
3768,2013-11-01,78500,76
3769,2013-12-01,88000,76
3770,2014-01-01,90000,76
3771,2014-02-01,90000,76
3772,2014-03-01,86200,76
3773,2014-04-01,85000,76
3774,2014-05-01,90250,76
3775,2014-06-01,111500,76
3776,2014-07-01,115000,76
3777,2014-08-01,118250,76
3778,2014-09-01,94250,76
3779,2014-10-01,105000,76
3780,2014-11-01,101000,76
3781,2014-12-01,105000,76
3782,2015-01-01,108500,76
3783,2015-02-01,127500,76
3784,2015-03-01,130000,76
3785,2015-04-01,130000,76
3786,2015-05-01,113250,76
3787,2015-06-01,106500,76
3788,2015-07-01,106000,76
3789,2015-08-01,105000,76
3790,2015-09-01,114000,76
3791,2015-10-01,121500,76
3792,2015-11-01,120250,76
3793,2015-12-01,125000,76
