2016, 41.807112, -87.673327, 60609, 48
2016, 41.878665, -87.735802, 60624, 82
2016, 41.790591, -87.671887, 60636, 40
2016, 41.815788, -87.633664, 60609, 55
2016, 41.958989, -87.715632, 60618, 59
2016, 41.866875, -87.628615, 60605, 55
2016, 41.862081, -87.718994, 60623, 51
2016, 41.80977, -87.672182, 60609, 55
2016, 41.970335, -87.710362, 60625, 42
2016, 41.983672, -87.779123, 60646, 73
2016, 41.838027, -87.653792, 60608, 71
2016, 41.793788, -87.649795, 60621, 57
2016, 41.893612, -87.759398, 60644, 38
2016, 41.733338, -87.568228, 60617, 85
2016, 41.742452, -87.653633, 60620, 63
2016, 41.700335, -87.611244, 60628, 61
2016, 41.860518, -87.731777, 60623, 67
2016, 41.766785, -87.719541, 60629, 57
2016, 41.871255, -87.653366, 60607, 51
2016, 41.939247, -87.67581, 60657, 69
2016, 41.984641, -87.700529, 60659, 76
2016, 41.902055, -87.641056, 60610, 40
2016, 41.858849, -87.662209, 60608, 51
2016, 41.858065, -87.652302, 60608, 69
2016, 41.725263, -87.677233, 60643, 69
2016, 41.847941, -87.697316, 60623, 50
2016, 41.776453, -87.640892, 60621, 85
2016, 41.904503, -87.714234, 60651, 75
2016, 42.00364, -87.668222, 60626, 32
2016, 41.848488, -87.716017, 60623, 70
2016, 41.789965, -87.779483, 60638, 67
2016, 41.723627, -87.639521, 60620, 46
2016, 41.908886, -87.665093, 60642, 82
2016, 41.798002, -87.602481, 60615, 55
2016, 41.719292, -87.6525, 60643, 78
2016, 41.9139, -87.637565, 60614, 87
2016, 41.86296, -87.712957, 60623, 17
2016, 41.906826, -87.75455, 60651, 48
2016, 41.797685, -87.659933, 60609, 37
2016, 41.924525, -87.644497, 60614, 78
2016, 41.940009, -87.702635, 60618, 76
2016, 41.918814, -87.748515, 60639, 57
2016, 41.931762, -87.795604, 60634, 63
2016, 41.912718, -87.783919, 60639, 60
2016, 41.90652, -87.710217, 60651, 78
2016, 41.934192, -87.777174, 60634, 61
2016, 41.759548, -87.590712, 60619, 48
2016, 41.908247, -87.639827, 60610, 63
2016, 41.920555, -87.757854, 60639, 25
2016, 41.748274, -87.574816, 60617, 34
2016, 41.773881, -87.69703, 60629, 71
2016, 41.716588, -87.552483, 60617, 45
2016, 41.879714, -87.708092, 60624, 39
2016, 41.856864, -87.731672, 60623, 61
2016, 41.780904, -87.692115, 60629, 38
2016, 41.923204, -87.657287, 60614, 85
2016, 41.8743, -87.660985, 60607, 64
2016, 41.829993, -87.641103, 60609, 76
2016, 41.842267, -87.7063, 60623, 57
2016, 41.775424, -87.609357, 60637, 34
2016, 41.73455, -87.619214, 60619, 76
2016, 41.768143, -87.691787, 60629, 53
2016, 41.923955, -87.761515, 60639, 61
2016, 41.967847, -87.676288, 60640, 55
2016, 41.892082, -87.683185, 60612, 95
2016, 41.929989, -87.719224, 60647, 50
2016, 41.912505, -87.696941, 60647, 76
2016, 41.784313, -87.688549, 60629, 71
2016, 41.949003, -87.651573, 60613, 63
2016, 41.8444, -87.64134, 60616, 71
2016, 41.695734, -87.70581, 60655, 88
2016, 41.970125, -87.78963, 60656, 93
2016, 41.69717, -87.697278, 60655, 76
2016, 41.701952, -87.647652, 60643, 59
2016, 41.776556, -87.790604, 60638, 93
2016, 41.92091, -87.721888, 60647, 53
2016, 41.950078, -87.716832, 60618, 67
2016, 41.798535, -87.59334, 60615, 67
2016, 41.664873, -87.638958, 60628, 75
2016, 41.89181, -87.747936, 60644, 70
2016, 41.738407, -87.620933, 60619, 25
2016, 41.941637, -87.644561, 60657, 69
2016, 41.913947, -87.64599, 60614, 57
2016, 41.797714, -87.689139, 60632, 71
2016, 41.919581, -87.73142, 60639, 65
2016, 41.906155, -87.729955, 60651, 65
2016, 41.988153, -87.802979, 60631, 69
2016, 41.906907, -87.732443, 60651, 53
2016, 41.899976, -87.629297, 60610, 53
2016, 41.75467, -87.645469, 60620, 26
2016, 41.768602, -87.572806, 60649, 61
2016, 41.99379, -87.793108, 60631, 76
2016, 41.978501, -87.812054, 60656, 72
2016, 41.90014, -87.731261, 60651, 46
2016, 41.891806, -87.665426, 60642, 65
2016, 41.774571, -87.674865, 60636, 53
2016, 41.74285, -87.705749, 60652, 76
2016, 41.827355, -87.61978, 60653, 31
2016, 41.973289, -87.739213, 60630, 63
2016, 41.77078, -87.634086, 60621, 50
2016, 41.766477, -87.611546, 60637, 67
2016, 41.768555, -87.582954, 60649, 60
2016, 41.786895, -87.732666, 60629, 59
2016, 41.787899, -87.719216, 60629, 61
2016, 41.871595, -87.683616, 60612, 57
2016, 41.983456, -87.66585, 60660, 72
2016, 41.858372, -87.722386, 60623, 59
2016, 41.728534, -87.596257, 60619, 50
2016, 41.848101, -87.680745, 60608, 80
2016, 41.836527, -87.618338, 60616, 53
2016, 41.981557, -87.712583, 60625, 59
2016, 41.706603, -87.647577, 60643, 68
2016, 41.8529, -87.683291, 60608, 61
2016, 41.74034, -87.607891, 60619, 57
2016, 41.860259, -87.692526, 60608, 59
2016, 41.70263, -87.606419, 60628, 78
2016, 41.893236, -87.718797, 60624, 75
2016, 41.956988, -87.761007, 60641, 46
2016, 41.928841, -87.669528, 60614, 84
2016, 41.965619, -87.772414, 60630, 46
2016, 41.918486, -87.683801, 60647, 67
2016, 41.688819, -87.609431, 60628, 57
2016, 41.960746, -87.670922, 60613, 76
2016, 41.792348, -87.594752, 60637, 53
2016, 41.804174, -87.604925, 60615, 53
2016, 41.941094, -87.719541, 60618, 57
2016, 41.943019, -87.768983, 60634, 67
2016, 41.764196, -87.600177, 60619, 32
2016, 42.015265, -87.697185, 60645, 80
2016, 41.807143, -87.666037, 60609, 69
2016, 41.751946, -87.618066, 60619, 65
2016, 41.735379, -87.638843, 60620, 75
2016, 41.991169, -87.745951, 60646, 90
2016, 41.797498, -87.705006, 60632, 46
2016, 41.914151, -87.798721, 60707, 26
2016, 41.941678, -87.732179, 60641, 69
2016, 42.016892, -87.814195, 60631, 96
2016, 41.930403, -87.76119, 60639, 72
2016, 41.810333, -87.668772, 60609, 53
2016, 41.811069, -87.704199, 60632, 75
2016, 41.731717, -87.552788, 60617, 50
2016, 41.799766, -87.650221, 60609, 70
2016, 41.7908, -87.632279, 60621, 82
2016, 41.815909, -87.689647, 60632, 70
2016, 41.804294, -87.593905, 60615, 73
2016, 41.690919, -87.658669, 60643, 46
2016, 41.879103, -87.659419, 60607, 76
2016, 41.716989, -87.596932, 60628, 47
2016, 41.958868, -87.781975, 60634, 65
2016, 41.865351, -87.653445, 60608, 37
2016, 41.993942, -87.724043, 60659, 72
2016, 41.884876, -87.750445, 60644, 32
2016, 41.847747, -87.700184, 60623, 53
2016, 41.747107, -87.731666, 60652, 75
2016, 41.696496, -87.639974, 60628, 69
2016, 41.995359, -87.684793, 60659, 72
2016, 41.911938, -87.713318, 60647, 53
2016, 41.743829, -87.542928, 60617, 53
2016, 41.870828, -87.733524, 60624, 73
2016, 41.711445, -87.676821, 60643, 38
2016, 41.989139, -87.658296, 60660, 57
2016, 41.892405, -87.673723, 60622, 65
2016, 41.71547, -87.532971, 60617, 30
2016, 41.677505, -87.658111, 60643, 67
2016, 41.733324, -87.54428, 60617, 40
2016, 41.948571, -87.777631, 60634, 65
2016, 41.884102, -87.730566, 60624, 63
2016, 41.787523, -87.708179, 60629, 60
2016, 41.799046, -87.758928, 60638, 78
2016, 41.720817, -87.665559, 60643, 69
2016, 41.696262, -87.627148, 60628, 69
2016, 41.971634, -87.724605, 60625, 50
2016, 41.971504, -87.710609, 60625, 76
2016, 41.773478, -87.601018, 60637, 73
2016, 41.840957, -87.705064, 60623, 71
2016, 41.854836, -87.648086, 60608, 48
2016, 41.84398, -87.635356, 60616, 65
2016, 41.726763, -87.575353, 60617, 67
2016, 41.688131, -87.536015, 60617, 65
2016, 41.964165, -87.691433, 60625, 65
2016, 41.869916, -87.727524, 60624, 77
2016, 41.765076, -87.658205, 60636, 62
2016, 41.683907, -87.655384, 60643, 82
2016, 41.792346, -87.710987, 60629, 52
2016, 41.84008, -87.725546, 60623, 40
2016, 41.850481, -87.673392, 60608, 40
2016, 41.907053, -87.677761, 60622, 55
2016, 42.007491, -87.778345, 60646, 73
2016, 41.8528, -87.629308, 60616, 65
2016, 41.915039, -87.70028, 60647, 59
2016, 41.906791, -87.767143, 60651, 50
2016, 41.809135, -87.627137, 60609, 46
2016, 41.765361, -87.653018, 60621, 59
2016, 41.802343, -87.672206, 60609, 44
2016, 41.959984, -87.649749, 60613, 71
2016, 41.872885, -87.753325, 60644, 47
2016, 41.890369, -87.767668, 60644, 44
