,date,value,community
188,2015-09-01,135500,Greater Grand Crossing
189,2015-10-01,108000,Greater Grand Crossing
190,2015-11-01,119000,Greater Grand Crossing
191,2015-12-01,94000,Greater Grand Crossing
192,2016-01-01,95000,Greater Grand Crossing
193,2016-02-01,125000,Greater Grand Crossing
194,2016-03-01,120000,Greater Grand Crossing
195,2016-04-01,127000,Greater Grand Crossing
196,2016-05-01,91250,Greater Grand Crossing
197,2016-06-01,91250,Greater Grand Crossing
198,2016-07-01,119750,Greater Grand Crossing
199,2016-08-01,136000,Greater Grand Crossing
200,2016-09-01,109750,Greater Grand Crossing
201,2016-10-01,79500,Greater Grand Crossing
202,2016-11-01,79500,Greater Grand Crossing
203,2016-12-01,125000,Greater Grand Crossing
204,2017-01-01,90000,Greater Grand Crossing
44,2012-01-01,268000,Near West Side
45,2012-02-01,377500,Near West Side
46,2012-03-01,261500,Near West Side
47,2012-04-01,247250,Near West Side
48,2012-05-01,240000,Near West Side
49,2012-06-01,233000,Near West Side
50,2012-07-01,228500,Near West Side
51,2012-08-01,210000,Near West Side
52,2012-12-01,276000,Near West Side
53,2013-01-01,276000,Near West Side
54,2013-02-01,276000,Near West Side
55,2013-04-01,285000,Near West Side
56,2013-05-01,285000,Near West Side
57,2013-06-01,285000,Near West Side
58,2013-07-01,296000,Near West Side
59,2013-08-01,237000,Near West Side
60,2013-09-01,237000,Near West Side
61,2013-10-01,237000,Near West Side
62,2014-05-01,340000,Near West Side
63,2014-06-01,345000,Near West Side
64,2014-07-01,310000,Near West Side
65,2014-08-01,226500,Near West Side
66,2014-09-01,226500,Near West Side
67,2014-10-01,238000,Near West Side
68,2014-11-01,242500,Near West Side
69,2014-12-01,240000,Near West Side
70,2015-01-01,351000,Near West Side
71,2015-02-01,350000,Near West Side
72,2015-03-01,308500,Near West Side
73,2015-04-01,308500,Near West Side
74,2015-05-01,311000,Near West Side
75,2015-06-01,320000,Near West Side
76,2015-07-01,320000,Near West Side
77,2015-08-01,328750,Near West Side
78,2015-09-01,337500,Near West Side
79,2015-10-01,337500,Near West Side
80,2015-11-01,290000,Near West Side
81,2016-04-01,330000,Near West Side
82,2016-05-01,310000,Near West Side
83,2016-06-01,310000,Near West Side
84,2016-07-01,355000,Near West Side
85,2016-08-01,347500,Near West Side
86,2016-09-01,340000,Near West Side
87,2016-10-01,281250,Near West Side
88,2016-11-01,294000,Near West Side
89,2016-12-01,288000,Near West Side
90,2017-01-01,312500,Near West Side
144,2012-01-01,120000,Hegewisch
145,2012-02-01,120000,Hegewisch
146,2012-03-01,120000,Hegewisch
147,2012-04-01,31500,Hegewisch
148,2012-05-01,65000,Hegewisch
149,2012-06-01,74000,Hegewisch
150,2012-07-01,84500,Hegewisch
151,2012-08-01,85000,Hegewisch
152,2012-09-01,80000,Hegewisch
153,2012-10-01,79000,Hegewisch
154,2012-11-01,87000,Hegewisch
155,2012-12-01,92500,Hegewisch
156,2013-01-01,96000,Hegewisch
157,2013-02-01,92000,Hegewisch
158,2013-03-01,85000,Hegewisch
159,2013-04-01,77000,Hegewisch
160,2013-05-01,68799,Hegewisch
161,2013-06-01,68799,Hegewisch
162,2013-07-01,46500,Hegewisch
163,2013-08-01,50750,Hegewisch
164,2013-09-01,64750,Hegewisch
165,2013-10-01,75500,Hegewisch
166,2013-11-01,86000,Hegewisch
167,2013-12-01,92000,Hegewisch
168,2014-01-01,133500,Hegewisch
169,2014-02-01,107000,Hegewisch
170,2014-03-01,107000,Hegewisch
171,2014-04-01,108500,Hegewisch
172,2014-05-01,100000,Hegewisch
173,2014-06-01,105000,Hegewisch
174,2014-07-01,97500,Hegewisch
175,2014-08-01,83000,Hegewisch
176,2014-09-01,85000,Hegewisch
177,2014-10-01,89000,Hegewisch
178,2014-11-01,104250,Hegewisch
179,2014-12-01,105750,Hegewisch
180,2015-01-01,124500,Hegewisch
181,2015-02-01,103750,Hegewisch
182,2015-03-01,117500,Hegewisch
183,2015-04-01,71000,Hegewisch
184,2015-05-01,72000,Hegewisch
185,2015-06-01,85000,Hegewisch
186,2015-07-01,87000,Hegewisch
187,2015-08-01,99000,Hegewisch
188,2015-09-01,120000,Hegewisch
189,2015-10-01,120000,Hegewisch
190,2015-11-01,123000,Hegewisch
191,2015-12-01,115000,Hegewisch
192,2016-01-01,115000,Hegewisch
193,2016-02-01,113000,Hegewisch
194,2016-03-01,77000,Hegewisch
195,2016-04-01,107000,Hegewisch
196,2016-05-01,98000,Hegewisch
197,2016-06-01,112000,Hegewisch
198,2016-07-01,103000,Hegewisch
199,2016-08-01,124000,Hegewisch
200,2016-09-01,127000,Hegewisch
201,2016-10-01,132500,Hegewisch
202,2016-11-01,130000,Hegewisch
203,2016-12-01,131000,Hegewisch
204,2017-01-01,121500,Hegewisch
144,2012-01-01,90000,Hermosa
145,2012-02-01,135000,Hermosa
146,2012-03-01,142500,Hermosa
147,2012-04-01,160000,Hermosa
148,2012-05-01,57500,Hermosa
149,2012-06-01,86000,Hermosa
150,2012-07-01,89000,Hermosa
151,2012-08-01,129750,Hermosa
152,2012-09-01,112000,Hermosa
153,2012-10-01,99000,Hermosa
154,2012-11-01,110000,Hermosa
155,2012-12-01,122500,Hermosa
156,2013-01-01,104000,Hermosa
157,2013-02-01,101500,Hermosa
158,2013-03-01,105000,Hermosa
159,2013-04-01,105000,Hermosa
160,2013-05-01,95000,Hermosa
161,2013-06-01,125000,Hermosa
162,2013-07-01,123750,Hermosa
163,2013-08-01,121625,Hermosa
164,2013-09-01,112875,Hermosa
165,2013-10-01,137799,Hermosa
166,2013-11-01,155000,Hermosa
167,2013-12-01,128000,Hermosa
168,2014-01-01,131500,Hermosa
169,2014-02-01,139500,Hermosa
170,2014-03-01,160000,Hermosa
171,2014-04-01,167500,Hermosa
172,2014-05-01,130500,Hermosa
173,2014-06-01,130500,Hermosa
174,2014-07-01,145000,Hermosa
175,2014-08-01,175000,Hermosa
176,2014-09-01,182500,Hermosa
177,2014-10-01,180000,Hermosa
178,2014-11-01,165500,Hermosa
179,2014-12-01,220000,Hermosa
180,2015-01-01,232500,Hermosa
181,2015-02-01,225000,Hermosa
182,2015-03-01,205000,Hermosa
183,2015-04-01,170000,Hermosa
184,2015-05-01,180000,Hermosa
185,2015-06-01,140000,Hermosa
186,2015-07-01,157000,Hermosa
187,2015-08-01,155000,Hermosa
188,2015-09-01,210000,Hermosa
189,2015-10-01,200000,Hermosa
190,2015-11-01,198000,Hermosa
191,2015-12-01,171500,Hermosa
192,2016-01-01,172500,Hermosa
193,2016-02-01,193000,Hermosa
194,2016-03-01,193000,Hermosa
195,2016-04-01,226000,Hermosa
196,2016-05-01,223000,Hermosa
197,2016-06-01,219500,Hermosa
198,2016-07-01,220000,Hermosa
199,2016-08-01,201250,Hermosa
200,2016-09-01,215000,Hermosa
201,2016-10-01,210000,Hermosa
202,2016-11-01,230000,Hermosa
203,2016-12-01,230000,Hermosa
204,2017-01-01,230000,Hermosa
144,2012-01-01,88500,Humboldt Park
145,2012-02-01,76500,Humboldt Park
146,2012-03-01,48500,Humboldt Park
147,2012-04-01,55000,Humboldt Park
148,2012-05-01,45000,Humboldt Park
149,2012-06-01,55000,Humboldt Park
150,2012-07-01,45000,Humboldt Park
151,2012-08-01,71500,Humboldt Park
152,2012-09-01,79500,Humboldt Park
153,2012-10-01,80000,Humboldt Park
154,2012-11-01,84000,Humboldt Park
155,2012-12-01,81000,Humboldt Park
156,2013-01-01,83000,Humboldt Park
157,2013-02-01,81000,Humboldt Park
158,2013-03-01,75000,Humboldt Park
159,2013-04-01,79500,Humboldt Park
160,2013-05-01,73000,Humboldt Park
161,2013-06-01,71000,Humboldt Park
162,2013-07-01,67500,Humboldt Park
163,2013-08-01,60250,Humboldt Park
164,2013-09-01,66000,Humboldt Park
165,2013-10-01,55154,Humboldt Park
166,2013-11-01,82500,Humboldt Park
167,2013-12-01,70000,Humboldt Park
168,2014-01-01,96500,Humboldt Park
169,2014-02-01,84500,Humboldt Park
170,2014-03-01,101000,Humboldt Park
171,2014-04-01,110000,Humboldt Park
172,2014-05-01,125000,Humboldt Park
173,2014-06-01,100000,Humboldt Park
174,2014-07-01,107500,Humboldt Park
175,2014-08-01,97750,Humboldt Park
176,2014-09-01,108750,Humboldt Park
177,2014-10-01,102500,Humboldt Park
178,2014-11-01,104250,Humboldt Park
179,2014-12-01,100000,Humboldt Park
180,2015-01-01,90000,Humboldt Park
181,2015-02-01,94000,Humboldt Park
182,2015-03-01,81000,Humboldt Park
183,2015-04-01,80500,Humboldt Park
184,2015-05-01,86000,Humboldt Park
185,2015-06-01,112500,Humboldt Park
186,2015-07-01,130000,Humboldt Park
187,2015-08-01,157000,Humboldt Park
188,2015-09-01,174500,Humboldt Park
189,2015-10-01,180000,Humboldt Park
190,2015-11-01,154250,Humboldt Park
191,2015-12-01,150000,Humboldt Park
192,2016-01-01,147000,Humboldt Park
193,2016-02-01,145500,Humboldt Park
194,2016-03-01,144000,Humboldt Park
195,2016-04-01,107500,Humboldt Park
196,2016-05-01,104900,Humboldt Park
197,2016-06-01,126000,Humboldt Park
198,2016-07-01,148250,Humboldt Park
199,2016-08-01,160000,Humboldt Park
200,2016-09-01,157500,Humboldt Park
201,2016-10-01,151000,Humboldt Park
202,2016-11-01,130000,Humboldt Park
203,2016-12-01,130000,Humboldt Park
204,2017-01-01,143000,Humboldt Park
144,2012-01-01,141000,Hyde Park
145,2012-02-01,155000,Hyde Park
146,2012-03-01,140000,Hyde Park
147,2012-04-01,150000,Hyde Park
148,2012-05-01,145750,Hyde Park
149,2012-06-01,180000,Hyde Park
150,2012-07-01,210000,Hyde Park
151,2012-08-01,230000,Hyde Park
152,2012-09-01,235000,Hyde Park
153,2012-10-01,200000,Hyde Park
154,2012-11-01,172000,Hyde Park
155,2012-12-01,149000,Hyde Park
156,2013-01-01,157000,Hyde Park
157,2013-02-01,180000,Hyde Park
158,2013-03-01,194500,Hyde Park
159,2013-04-01,175000,Hyde Park
160,2013-05-01,142500,Hyde Park
161,2013-06-01,164500,Hyde Park
162,2013-07-01,200000,Hyde Park
163,2013-08-01,311250,Hyde Park
164,2013-09-01,279000,Hyde Park
165,2013-10-01,275000,Hyde Park
166,2013-11-01,208250,Hyde Park
167,2013-12-01,139500,Hyde Park
168,2014-01-01,80000,Hyde Park
169,2014-02-01,225000,Hyde Park
170,2014-03-01,253500,Hyde Park
171,2014-04-01,241000,Hyde Park
172,2014-05-01,115000,Hyde Park
173,2014-06-01,133500,Hyde Park
174,2014-07-01,145000,Hyde Park
175,2014-08-01,201000,Hyde Park
176,2014-09-01,225000,Hyde Park
177,2014-10-01,218000,Hyde Park
178,2014-11-01,195000,Hyde Park
179,2014-12-01,182500,Hyde Park
180,2015-01-01,173750,Hyde Park
181,2015-02-01,141500,Hyde Park
182,2015-03-01,132500,Hyde Park
183,2015-04-01,168750,Hyde Park
184,2015-05-01,230000,Hyde Park
185,2015-06-01,230000,Hyde Park
186,2015-07-01,222000,Hyde Park
187,2015-08-01,230000,Hyde Park
188,2015-09-01,250000,Hyde Park
189,2015-10-01,249750,Hyde Park
190,2015-11-01,197000,Hyde Park
191,2015-12-01,159500,Hyde Park
192,2016-01-01,145000,Hyde Park
193,2016-02-01,157000,Hyde Park
194,2016-03-01,167500,Hyde Park
195,2016-04-01,158250,Hyde Park
196,2016-05-01,215000,Hyde Park
197,2016-06-01,201250,Hyde Park
198,2016-07-01,235000,Hyde Park
199,2016-08-01,227500,Hyde Park
200,2016-09-01,216000,Hyde Park
201,2016-10-01,203000,Hyde Park
202,2016-11-01,180000,Hyde Park
203,2016-12-01,169500,Hyde Park
204,2017-01-01,165000,Hyde Park
144,2012-01-01,188750,Irving Park
145,2012-02-01,178750,Irving Park
146,2012-03-01,150000,Irving Park
147,2012-04-01,153000,Irving Park
148,2012-05-01,168500,Irving Park
149,2012-06-01,190000,Irving Park
150,2012-07-01,190000,Irving Park
151,2012-08-01,195750,Irving Park
152,2012-09-01,225000,Irving Park
153,2012-10-01,231000,Irving Park
154,2012-11-01,214000,Irving Park
155,2012-12-01,165000,Irving Park
156,2013-01-01,165000,Irving Park
157,2013-02-01,189500,Irving Park
158,2013-03-01,200000,Irving Park
159,2013-04-01,185000,Irving Park
160,2013-05-01,180000,Irving Park
161,2013-06-01,162750,Irving Park
162,2013-07-01,237500,Irving Park
163,2013-08-01,240000,Irving Park
164,2013-09-01,257000,Irving Park
165,2013-10-01,245000,Irving Park
166,2013-11-01,275750,Irving Park
167,2013-12-01,262500,Irving Park
168,2014-01-01,255000,Irving Park
169,2014-02-01,206500,Irving Park
170,2014-03-01,248000,Irving Park
171,2014-04-01,255500,Irving Park
172,2014-05-01,320000,Irving Park
173,2014-06-01,322500,Irving Park
174,2014-07-01,312500,Irving Park
175,2014-08-01,307000,Irving Park
176,2014-09-01,257500,Irving Park
177,2014-10-01,297500,Irving Park
178,2014-11-01,286000,Irving Park
179,2014-12-01,282000,Irving Park
180,2015-01-01,275000,Irving Park
181,2015-02-01,249500,Irving Park
182,2015-03-01,218500,Irving Park
183,2015-04-01,225000,Irving Park
184,2015-05-01,260000,Irving Park
185,2015-06-01,286000,Irving Park
186,2015-07-01,324500,Irving Park
187,2015-08-01,350000,Irving Park
188,2015-09-01,342250,Irving Park
189,2015-10-01,310000,Irving Park
190,2015-11-01,306000,Irving Park
191,2015-12-01,302500,Irving Park
192,2016-01-01,320000,Irving Park
193,2016-02-01,250000,Irving Park
194,2016-03-01,242500,Irving Park
195,2016-04-01,245000,Irving Park
196,2016-05-01,257000,Irving Park
197,2016-06-01,265000,Irving Park
198,2016-07-01,277500,Irving Park
199,2016-08-01,285500,Irving Park
200,2016-09-01,325000,Irving Park
201,2016-10-01,346250,Irving Park
202,2016-11-01,297500,Irving Park
203,2016-12-01,278000,Irving Park
204,2017-01-01,269000,Irving Park
144,2012-01-01,172000,Jefferson Park
145,2012-02-01,168000,Jefferson Park
146,2012-03-01,167500,Jefferson Park
147,2012-04-01,170500,Jefferson Park
148,2012-05-01,173000,Jefferson Park
149,2012-06-01,175000,Jefferson Park
150,2012-07-01,170000,Jefferson Park
151,2012-08-01,197000,Jefferson Park
152,2012-09-01,195500,Jefferson Park
153,2012-10-01,191500,Jefferson Park
154,2012-11-01,191500,Jefferson Park
155,2012-12-01,193000,Jefferson Park
156,2013-01-01,195000,Jefferson Park
157,2013-02-01,185000,Jefferson Park
158,2013-03-01,160000,Jefferson Park
159,2013-04-01,152000,Jefferson Park
160,2013-05-01,169000,Jefferson Park
161,2013-06-01,176500,Jefferson Park
162,2013-07-01,215000,Jefferson Park
163,2013-08-01,215000,Jefferson Park
164,2013-09-01,215000,Jefferson Park
165,2013-10-01,215000,Jefferson Park
166,2013-11-01,210000,Jefferson Park
167,2013-12-01,215500,Jefferson Park
168,2014-01-01,210000,Jefferson Park
169,2014-02-01,219500,Jefferson Park
170,2014-03-01,219500,Jefferson Park
171,2014-04-01,207500,Jefferson Park
172,2014-05-01,222500,Jefferson Park
173,2014-06-01,240000,Jefferson Park
174,2014-07-01,252500,Jefferson Park
175,2014-08-01,252500,Jefferson Park
176,2014-09-01,229750,Jefferson Park
177,2014-10-01,259000,Jefferson Park
178,2014-11-01,248500,Jefferson Park
179,2014-12-01,250000,Jefferson Park
180,2015-01-01,235000,Jefferson Park
181,2015-02-01,238500,Jefferson Park
182,2015-03-01,242500,Jefferson Park
183,2015-04-01,245000,Jefferson Park
184,2015-05-01,260000,Jefferson Park
185,2015-06-01,259000,Jefferson Park
186,2015-07-01,265000,Jefferson Park
187,2015-08-01,274000,Jefferson Park
188,2015-09-01,261250,Jefferson Park
189,2015-10-01,260000,Jefferson Park
190,2015-11-01,250000,Jefferson Park
191,2015-12-01,248000,Jefferson Park
192,2016-01-01,245000,Jefferson Park
193,2016-02-01,245000,Jefferson Park
194,2016-03-01,215000,Jefferson Park
195,2016-04-01,246500,Jefferson Park
196,2016-05-01,259000,Jefferson Park
197,2016-06-01,290000,Jefferson Park
198,2016-07-01,292500,Jefferson Park
199,2016-08-01,294000,Jefferson Park
200,2016-09-01,276000,Jefferson Park
201,2016-10-01,275000,Jefferson Park
202,2016-11-01,275000,Jefferson Park
203,2016-12-01,279000,Jefferson Park
204,2017-01-01,280000,Jefferson Park
144,2012-01-01,26500,South Deering
145,2012-02-01,48000,South Deering
146,2012-03-01,26250,South Deering
147,2012-04-01,29750,South Deering
148,2012-05-01,24500,South Deering
149,2012-06-01,26000,South Deering
150,2012-07-01,25000,South Deering
151,2012-08-01,23000,South Deering
152,2012-09-01,23000,South Deering
153,2012-10-01,28000,South Deering
154,2012-11-01,30000,South Deering
155,2012-12-01,35250,South Deering
156,2013-01-01,35500,South Deering
157,2013-02-01,35000,South Deering
158,2013-03-01,31500,South Deering
159,2013-04-01,33000,South Deering
160,2013-05-01,40000,South Deering
161,2013-06-01,30500,South Deering
162,2013-07-01,24500,South Deering
163,2013-08-01,20750,South Deering
164,2013-09-01,34250,South Deering
165,2013-10-01,77000,South Deering
166,2013-11-01,97000,South Deering
167,2013-12-01,119000,South Deering
168,2014-01-01,122500,South Deering
169,2014-02-01,72500,South Deering
170,2014-03-01,25000,South Deering
171,2014-04-01,25000,South Deering
172,2014-05-01,31000,South Deering
173,2014-06-01,32000,South Deering
174,2014-07-01,61000,South Deering
175,2014-08-01,54500,South Deering
176,2014-09-01,60500,South Deering
177,2014-10-01,59000,South Deering
178,2014-11-01,64500,South Deering
179,2014-12-01,59000,South Deering
180,2015-01-01,95000,South Deering
181,2015-02-01,28500,South Deering
182,2015-03-01,30000,South Deering
183,2015-04-01,31000,South Deering
184,2015-05-01,35000,South Deering
185,2015-06-01,36500,South Deering
186,2015-07-01,47500,South Deering
187,2015-08-01,28750,South Deering
188,2015-09-01,55000,South Deering
189,2015-10-01,44000,South Deering
190,2015-11-01,55000,South Deering
191,2015-12-01,48500,South Deering
192,2016-01-01,48500,South Deering
193,2016-02-01,70000,South Deering
194,2016-03-01,69500,South Deering
195,2016-04-01,80000,South Deering
196,2016-05-01,69500,South Deering
197,2016-06-01,80000,South Deering
198,2016-07-01,32000,South Deering
199,2016-08-01,32000,South Deering
200,2016-09-01,35254,South Deering
201,2016-10-01,90000,South Deering
202,2016-11-01,100000,South Deering
203,2016-12-01,35000,South Deering
204,2017-01-01,28500,South Deering
144,2012-01-01,158750,Kenwood
145,2012-02-01,130000,Kenwood
146,2012-03-01,130000,Kenwood
147,2012-04-01,135000,Kenwood
148,2012-05-01,100000,Kenwood
149,2012-06-01,150000,Kenwood
150,2012-07-01,134000,Kenwood
151,2012-08-01,185000,Kenwood
152,2012-09-01,221500,Kenwood
153,2012-10-01,245000,Kenwood
154,2012-11-01,266500,Kenwood
155,2012-12-01,177500,Kenwood
156,2013-01-01,112000,Kenwood
157,2013-02-01,97500,Kenwood
158,2013-03-01,120500,Kenwood
159,2013-04-01,104000,Kenwood
160,2013-05-01,127649,Kenwood
161,2013-06-01,117649,Kenwood
162,2013-07-01,133399,Kenwood
163,2013-08-01,161000,Kenwood
164,2013-09-01,153000,Kenwood
165,2013-10-01,153000,Kenwood
166,2013-11-01,152500,Kenwood
167,2013-12-01,125500,Kenwood
168,2014-01-01,120000,Kenwood
169,2014-02-01,119000,Kenwood
170,2014-03-01,154000,Kenwood
171,2014-04-01,160000,Kenwood
172,2014-05-01,158250,Kenwood
173,2014-06-01,144000,Kenwood
174,2014-07-01,124250,Kenwood
175,2014-08-01,155000,Kenwood
176,2014-09-01,243000,Kenwood
177,2014-10-01,281500,Kenwood
178,2014-11-01,174500,Kenwood
179,2014-12-01,160000,Kenwood
180,2015-01-01,147500,Kenwood
181,2015-02-01,177000,Kenwood
182,2015-03-01,163500,Kenwood
183,2015-04-01,219500,Kenwood
184,2015-05-01,261500,Kenwood
185,2015-06-01,256500,Kenwood
186,2015-07-01,236500,Kenwood
187,2015-08-01,215000,Kenwood
188,2015-09-01,215250,Kenwood
189,2015-10-01,234000,Kenwood
190,2015-11-01,235000,Kenwood
191,2015-12-01,235000,Kenwood
192,2016-01-01,224000,Kenwood
193,2016-02-01,177500,Kenwood
194,2016-03-01,185000,Kenwood
195,2016-04-01,176750,Kenwood
196,2016-05-01,211000,Kenwood
197,2016-06-01,208000,Kenwood
198,2016-07-01,242000,Kenwood
199,2016-08-01,247500,Kenwood
200,2016-09-01,248500,Kenwood
201,2016-10-01,243500,Kenwood
202,2016-11-01,217000,Kenwood
203,2016-12-01,195750,Kenwood
204,2017-01-01,225000,Kenwood
144,2012-01-01,393500,Lake view
145,2012-02-01,394000,Lake view
146,2012-03-01,410000,Lake view
147,2012-04-01,350000,Lake view
148,2012-05-01,317000,Lake view
149,2012-06-01,333500,Lake view
150,2012-07-01,415000,Lake view
151,2012-08-01,398500,Lake view
152,2012-09-01,408500,Lake view
153,2012-10-01,382500,Lake view
154,2012-11-01,405000,Lake view
155,2012-12-01,353750,Lake view
156,2013-01-01,357500,Lake view
157,2013-02-01,352500,Lake view
158,2013-03-01,355000,Lake view
159,2013-04-01,390500,Lake view
